Subject	Group	Trial	Condition	item	Remove	StimSlide.ACC	StimSlide.RT	Structure	Number	First_NP
615	bilingual	14	8	8	no	0	4014	Object	Match	Plural
615	bilingual	14	8	9	no	1	6055	Object	Match	Plural
615	bilingual	20	8	10	no	0	5476	Object	Match	Plural
616	bilingual	1	1	1	no	1	3828	Subject	Match	Singular
616	bilingual	1	1	2	no	1	4068	Subject	Match	Singular
616	bilingual	15	1	3	no	1	4985	Subject	Match	Singular
616	bilingual	26	1	4	no	1	5169	Subject	Match	Singular
616	bilingual	15	1	5	no	1	4118	Subject	Match	Singular
616	bilingual	33	1	6	no	1	4173	Subject	Match	Singular
616	bilingual	23	1	7	no	1	4470	Subject	Match	Singular
616	bilingual	26	1	8	no	1	3980	Subject	Match	Singular
616	bilingual	28	1	9	no	1	3884	Subject	Match	Singular
616	bilingual	24	1	10	no	1	3894	Subject	Match	Singular
616	bilingual	2	2	1	no	1	6371	Object	Match	Singular
616	bilingual	8	2	2	no	1	5216	Object	Match	Singular
616	bilingual	29	2	3	no	1	3887	Object	Match	Singular
616	bilingual	29	2	4	no	1	4914	Object	Match	Singular
616	bilingual	40	2	5	no	1	5536	Object	Match	Singular
616	bilingual	33	2	6	no	1	4162	Object	Match	Singular
616	bilingual	17	2	7	no	1	8660	Object	Match	Singular
616	bilingual	12	2	8	no	1	4321	Object	Match	Singular
616	bilingual	8	2	9	no	1	6710	Object	Match	Singular
616	bilingual	40	2	10	no	1	5540	Object	Match	Singular
616	bilingual	32	3	1	no	1	5761	Subject	Mismatch	Singular
616	bilingual	37	3	2	no	1	4264	Subject	Mismatch	Singular
616	bilingual	37	3	3	no	1	4370	Subject	Mismatch	Singular
616	bilingual	9	3	4	no	1	4313	Subject	Mismatch	Singular
616	bilingual	20	3	5	no	1	4965	Subject	Mismatch	Singular
616	bilingual	9	3	6	no	1	6031	Subject	Mismatch	Singular
616	bilingual	32	3	7	no	1	4044	Subject	Mismatch	Singular
616	bilingual	5	3	8	no	1	4173	Subject	Mismatch	Singular
616	bilingual	19	3	9	no	1	4152	Subject	Mismatch	Singular
616	bilingual	5	3	10	no	1	3865	Subject	Mismatch	Singular
616	bilingual	35	4	1	no	1	3331	Object	Mismatch	Singular
616	bilingual	25	4	2	no	1	4733	Object	Mismatch	Singular
616	bilingual	2	4	3	no	1	3627	Object	Mismatch	Singular
616	bilingual	12	4	4	no	1	4656	Object	Mismatch	Singular
616	bilingual	24	4	6	no	1	4597	Object	Mismatch	Singular
616	bilingual	16	4	7	no	1	3804	Object	Mismatch	Singular
616	bilingual	23	4	9	no	1	4988	Object	Mismatch	Singular
616	bilingual	16	4	10	no	1	5881	Object	Mismatch	Singular
616	bilingual	13	5	1	no	1	5822	Subject	Mismatch	Plural
616	bilingual	22	5	2	no	1	4497	Subject	Mismatch	Plural
616	bilingual	21	5	3	no	1	4188	Subject	Mismatch	Plural
616	bilingual	25	5	4	no	1	3993	Subject	Mismatch	Plural
616	bilingual	3	5	5	no	1	3601	Subject	Mismatch	Plural
616	bilingual	3	5	6	no	1	3722	Subject	Mismatch	Plural
616	bilingual	34	5	7	no	1	4719	Subject	Mismatch	Plural
616	bilingual	13	5	10	no	1	4615	Subject	Mismatch	Plural
616	bilingual	31	6	1	no	1	3764	Object	Mismatch	Plural
616	bilingual	10	6	2	no	1	5401	Object	Mismatch	Plural
616	bilingual	38	6	3	no	1	5618	Object	Mismatch	Plural
616	bilingual	18	6	4	no	1	3898	Object	Mismatch	Plural
616	bilingual	31	6	5	no	1	7062	Object	Mismatch	Plural
616	bilingual	10	6	6	no	1	3390	Object	Mismatch	Plural
616	bilingual	19	6	7	no	1	4758	Object	Mismatch	Plural
616	bilingual	6	6	9	no	1	4064	Object	Mismatch	Plural
616	bilingual	6	6	10	no	1	3809	Object	Mismatch	Plural
616	bilingual	11	7	1	no	1	4569	Subject	Match	Plural
616	bilingual	17	7	2	no	1	4292	Subject	Match	Plural
616	bilingual	30	7	3	no	1	5445	Subject	Match	Plural
616	bilingual	18	7	4	no	1	4071	Subject	Match	Plural
616	bilingual	30	7	5	no	1	6395	Subject	Match	Plural
616	bilingual	39	7	6	no	1	5778	Subject	Match	Plural
616	bilingual	7	7	7	no	1	4442	Subject	Match	Plural
616	bilingual	7	7	8	no	1	4762	Subject	Match	Plural
616	bilingual	11	7	9	no	1	5257	Subject	Match	Plural
616	bilingual	39	7	10	no	1	4192	Subject	Match	Plural
616	bilingual	21	8	1	no	1	6179	Object	Match	Plural
616	bilingual	27	8	2	no	1	3895	Object	Match	Plural
616	bilingual	4	8	3	no	1	4988	Object	Match	Plural
616	bilingual	36	8	4	no	1	7656	Object	Match	Plural
616	bilingual	36	8	5	no	1	7459	Object	Match	Plural
616	bilingual	27	8	6	no	1	6685	Object	Match	Plural
616	bilingual	4	8	7	no	1	3811	Object	Match	Plural
616	bilingual	14	8	8	no	1	3910	Object	Match	Plural
616	bilingual	14	8	9	no	1	4515	Object	Match	Plural
616	bilingual	20	8	10	no	1	3900	Object	Match	Plural
617	bilingual	1	1	1	no	1	4271	Subject	Match	Singular
617	bilingual	1	1	2	no	1	5202	Subject	Match	Singular
617	bilingual	15	1	3	no	1	6059	Subject	Match	Singular
617	bilingual	26	1	4	no	1	5177	Subject	Match	Singular
617	bilingual	15	1	5	no	1	3365	Subject	Match	Singular
617	bilingual	33	1	6	no	1	3859	Subject	Match	Singular
617	bilingual	23	1	7	no	1	4509	Subject	Match	Singular
617	bilingual	26	1	8	no	1	3911	Subject	Match	Singular
617	bilingual	28	1	9	no	1	3953	Subject	Match	Singular
617	bilingual	24	1	10	no	1	3836	Subject	Match	Singular
617	bilingual	2	2	1	no	1	3626	Object	Match	Singular
617	bilingual	8	2	2	no	1	3601	Object	Match	Singular
617	bilingual	29	2	3	no	1	5462	Object	Match	Singular
617	bilingual	29	2	4	no	0	4490	Object	Match	Singular
617	bilingual	40	2	5	no	1	3841	Object	Match	Singular
617	bilingual	33	2	6	no	1	3478	Object	Match	Singular
617	bilingual	17	2	7	no	1	3490	Object	Match	Singular
617	bilingual	12	2	8	no	1	3419	Object	Match	Singular
617	bilingual	8	2	9	no	1	4580	Object	Match	Singular
617	bilingual	40	2	10	no	1	5615	Object	Match	Singular
617	bilingual	32	3	1	no	1	3682	Subject	Mismatch	Singular
617	bilingual	37	3	2	no	1	3924	Subject	Mismatch	Singular
617	bilingual	37	3	3	no	1	4183	Subject	Mismatch	Singular
617	bilingual	9	3	4	no	1	4393	Subject	Mismatch	Singular
617	bilingual	20	3	5	no	1	3018	Subject	Mismatch	Singular
617	bilingual	9	3	6	no	1	5630	Subject	Mismatch	Singular
617	bilingual	32	3	7	no	1	4213	Subject	Mismatch	Singular
617	bilingual	5	3	8	no	1	3805	Subject	Mismatch	Singular
617	bilingual	19	3	9	no	1	4301	Subject	Mismatch	Singular
617	bilingual	5	3	10	no	1	4586	Subject	Mismatch	Singular
617	bilingual	35	4	1	no	1	6611	Object	Mismatch	Singular
617	bilingual	25	4	2	no	1	4206	Object	Mismatch	Singular
617	bilingual	2	4	3	no	1	6251	Object	Mismatch	Singular
617	bilingual	12	4	4	no	0	4206	Object	Mismatch	Singular
617	bilingual	24	4	6	no	1	3507	Object	Mismatch	Singular
617	bilingual	16	4	7	no	1	5185	Object	Mismatch	Singular
617	bilingual	23	4	9	no	1	4004	Object	Mismatch	Singular
617	bilingual	16	4	10	no	1	5074	Object	Mismatch	Singular
617	bilingual	13	5	1	no	1	3833	Subject	Mismatch	Plural
617	bilingual	22	5	2	no	1	3941	Subject	Mismatch	Plural
617	bilingual	21	5	3	no	1	3758	Subject	Mismatch	Plural
617	bilingual	25	5	4	no	1	3937	Subject	Mismatch	Plural
617	bilingual	3	5	5	no	1	3651	Subject	Mismatch	Plural
617	bilingual	3	5	6	no	1	3634	Subject	Mismatch	Plural
617	bilingual	34	5	7	no	1	3733	Subject	Mismatch	Plural
617	bilingual	13	5	10	no	1	4200	Subject	Mismatch	Plural
617	bilingual	31	6	1	no	1	3698	Object	Mismatch	Plural
617	bilingual	10	6	2	no	1	4109	Object	Mismatch	Plural
617	bilingual	38	6	3	no	1	3705	Object	Mismatch	Plural
617	bilingual	18	6	4	no	1	5603	Object	Mismatch	Plural
617	bilingual	31	6	5	no	1	4786	Object	Mismatch	Plural
617	bilingual	10	6	6	no	1	3506	Object	Mismatch	Plural
617	bilingual	19	6	7	no	1	4543	Object	Mismatch	Plural
617	bilingual	6	6	9	no	1	4915	Object	Mismatch	Plural
617	bilingual	6	6	10	no	1	4605	Object	Mismatch	Plural
617	bilingual	11	7	1	no	1	4169	Subject	Match	Plural
617	bilingual	17	7	2	no	1	3735	Subject	Match	Plural
617	bilingual	30	7	3	no	1	6456	Subject	Match	Plural
617	bilingual	18	7	4	no	1	3649	Subject	Match	Plural
617	bilingual	30	7	5	no	1	3880	Subject	Match	Plural
617	bilingual	39	7	6	no	1	3781	Subject	Match	Plural
617	bilingual	7	7	7	no	1	4598	Subject	Match	Plural
617	bilingual	7	7	8	no	1	4113	Subject	Match	Plural
617	bilingual	11	7	9	no	1	4477	Subject	Match	Plural
617	bilingual	39	7	10	no	1	4610	Subject	Match	Plural
617	bilingual	21	8	1	no	1	4595	Object	Match	Plural
617	bilingual	27	8	2	no	1	3543	Object	Match	Plural
617	bilingual	4	8	3	no	1	4326	Object	Match	Plural
617	bilingual	36	8	4	no	0	5152	Object	Match	Plural
617	bilingual	36	8	5	no	1	4420	Object	Match	Plural
617	bilingual	27	8	6	no	1	4835	Object	Match	Plural
617	bilingual	4	8	7	no	1	4518	Object	Match	Plural
617	bilingual	14	8	8	no	1	5291	Object	Match	Plural
617	bilingual	14	8	9	no	1	3356	Object	Match	Plural
617	bilingual	20	8	10	no	1	3460	Object	Match	Plural
618	bilingual	1	1	1	no	1	4711	Subject	Match	Singular
618	bilingual	1	1	2	no	1	4725	Subject	Match	Singular
618	bilingual	15	1	3	no	1	3745	Subject	Match	Singular
618	bilingual	26	1	4	no	1	7140	Subject	Match	Singular
618	bilingual	15	1	5	no	1	5048	Subject	Match	Singular
618	bilingual	33	1	6	no	1	7298	Subject	Match	Singular
618	bilingual	23	1	7	no	1	4551	Subject	Match	Singular
618	bilingual	26	1	8	no	1	3519	Subject	Match	Singular
618	bilingual	28	1	9	no	1	6528	Subject	Match	Singular
618	bilingual	24	1	10	no	1	5274	Subject	Match	Singular
618	bilingual	2	2	1	no	0	3683	Object	Match	Singular
618	bilingual	8	2	2	no	0	4603	Object	Match	Singular
618	bilingual	29	2	3	no	0	4728	Object	Match	Singular
618	bilingual	29	2	4	no	1	7868	Object	Match	Singular
618	bilingual	40	2	5	no	0	6751	Object	Match	Singular
618	bilingual	33	2	6	no	0	7356	Object	Match	Singular
618	bilingual	17	2	7	no	0	3826	Object	Match	Singular
618	bilingual	12	2	8	no	0	4689	Object	Match	Singular
618	bilingual	8	2	9	no	0	6636	Object	Match	Singular
618	bilingual	40	2	10	no	1	6229	Object	Match	Singular
618	bilingual	32	3	1	no	1	5386	Subject	Mismatch	Singular
618	bilingual	37	3	2	no	1	5475	Subject	Mismatch	Singular
618	bilingual	37	3	3	no	1	4688	Subject	Mismatch	Singular
618	bilingual	9	3	4	no	1	4909	Subject	Mismatch	Singular
618	bilingual	20	3	5	no	1	2937	Subject	Mismatch	Singular
618	bilingual	9	3	6	no	1	4419	Subject	Mismatch	Singular
618	bilingual	32	3	7	no	1	12561	Subject	Mismatch	Singular
618	bilingual	5	3	8	no	1	4033	Subject	Mismatch	Singular
618	bilingual	19	3	9	no	1	6030	Subject	Mismatch	Singular
618	bilingual	5	3	10	no	1	15335	Subject	Mismatch	Singular
618	bilingual	35	4	1	no	0	5959	Object	Mismatch	Singular
618	bilingual	25	4	2	no	1	7630	Object	Mismatch	Singular
618	bilingual	2	4	3	no	1	18743	Object	Mismatch	Singular
618	bilingual	12	4	4	no	0	21431	Object	Mismatch	Singular
618	bilingual	24	4	6	no	0	19181	Object	Mismatch	Singular
618	bilingual	16	4	7	no	1	19440	Object	Mismatch	Singular
618	bilingual	23	4	9	no	0	8019	Object	Mismatch	Singular
618	bilingual	16	4	10	no	1	9981	Object	Mismatch	Singular
618	bilingual	13	5	1	no	1	4320	Subject	Mismatch	Plural
618	bilingual	22	5	2	no	1	4434	Subject	Mismatch	Plural
618	bilingual	21	5	3	no	1	3572	Subject	Mismatch	Plural
618	bilingual	25	5	4	no	1	6009	Subject	Mismatch	Plural
618	bilingual	3	5	5	no	1	3847	Subject	Mismatch	Plural
618	bilingual	3	5	6	no	1	3677	Subject	Mismatch	Plural
618	bilingual	34	5	7	no	1	4123	Subject	Mismatch	Plural
618	bilingual	13	5	10	no	1	9441	Subject	Mismatch	Plural
618	bilingual	31	6	1	no	1	5760	Object	Mismatch	Plural
618	bilingual	10	6	2	no	0	7519	Object	Mismatch	Plural
618	bilingual	38	6	3	no	0	14368	Object	Mismatch	Plural
618	bilingual	18	6	4	no	1	9227	Object	Mismatch	Plural
618	bilingual	31	6	5	no	0	13038	Object	Mismatch	Plural
618	bilingual	10	6	6	no	1	5384	Object	Mismatch	Plural
618	bilingual	19	6	7	no	0	5942	Object	Mismatch	Plural
618	bilingual	6	6	9	no	0	27609	Object	Mismatch	Plural
618	bilingual	6	6	10	no	0	4367	Object	Mismatch	Plural
618	bilingual	11	7	1	no	1	6050	Subject	Match	Plural
618	bilingual	17	7	2	no	1	6113	Subject	Match	Plural
618	bilingual	30	7	3	no	1	3945	Subject	Match	Plural
618	bilingual	18	7	4	no	1	6908	Subject	Match	Plural
618	bilingual	30	7	5	no	1	6878	Subject	Match	Plural
618	bilingual	39	7	6	no	1	6532	Subject	Match	Plural
618	bilingual	7	7	7	no	1	4965	Subject	Match	Plural
618	bilingual	7	7	8	no	1	4275	Subject	Match	Plural
618	bilingual	11	7	9	no	1	3596	Subject	Match	Plural
618	bilingual	39	7	10	no	1	6239	Subject	Match	Plural
618	bilingual	21	8	1	no	0	4441	Object	Match	Plural
618	bilingual	27	8	2	no	0	5016	Object	Match	Plural
618	bilingual	4	8	3	no	0	4204	Object	Match	Plural
618	bilingual	36	8	4	no	0	13738	Object	Match	Plural
618	bilingual	36	8	5	no	0	9291	Object	Match	Plural
618	bilingual	27	8	6	no	1	7131	Object	Match	Plural
618	bilingual	4	8	7	no	0	8483	Object	Match	Plural
618	bilingual	14	8	8	no	1	14359	Object	Match	Plural
618	bilingual	14	8	9	no	1	12926	Object	Match	Plural
618	bilingual	20	8	10	no	0	7427	Object	Match	Plural
619	bilingual	1	1	1	no	1	3953	Subject	Match	Singular
619	bilingual	1	1	2	no	1	3872	Subject	Match	Singular
619	bilingual	15	1	3	no	1	3645	Subject	Match	Singular
619	bilingual	26	1	4	no	1	3496	Subject	Match	Singular
619	bilingual	15	1	5	no	1	4640	Subject	Match	Singular
619	bilingual	33	1	6	no	1	3843	Subject	Match	Singular
619	bilingual	23	1	7	no	1	4421	Subject	Match	Singular
619	bilingual	26	1	8	no	1	3684	Subject	Match	Singular
619	bilingual	28	1	9	no	1	3467	Subject	Match	Singular
619	bilingual	24	1	10	no	1	3691	Subject	Match	Singular
619	bilingual	2	2	1	no	1	3716	Object	Match	Singular
619	bilingual	8	2	2	no	1	4881	Object	Match	Singular
619	bilingual	29	2	3	no	1	5267	Object	Match	Singular
619	bilingual	29	2	4	no	1	6274	Object	Match	Singular
619	bilingual	40	2	5	no	1	3755	Object	Match	Singular
619	bilingual	33	2	6	no	1	8204	Object	Match	Singular
619	bilingual	17	2	7	no	1	3426	Object	Match	Singular
619	bilingual	12	2	8	no	0	4669	Object	Match	Singular
619	bilingual	8	2	9	no	1	4313	Object	Match	Singular
619	bilingual	40	2	10	no	1	4252	Object	Match	Singular
619	bilingual	32	3	1	no	1	4322	Subject	Mismatch	Singular
619	bilingual	37	3	2	no	1	4442	Subject	Mismatch	Singular
619	bilingual	37	3	3	no	1	4548	Subject	Mismatch	Singular
619	bilingual	9	3	4	no	1	5152	Subject	Mismatch	Singular
619	bilingual	20	3	5	no	1	3140	Subject	Mismatch	Singular
619	bilingual	9	3	6	no	1	4495	Subject	Mismatch	Singular
619	bilingual	32	3	7	no	1	4030	Subject	Mismatch	Singular
619	bilingual	5	3	8	no	1	4056	Subject	Mismatch	Singular
619	bilingual	19	3	9	no	1	5504	Subject	Mismatch	Singular
619	bilingual	5	3	10	no	1	4626	Subject	Mismatch	Singular
619	bilingual	35	4	1	no	1	5482	Object	Mismatch	Singular
619	bilingual	25	4	2	no	1	3591	Object	Mismatch	Singular
619	bilingual	2	4	3	no	1	4845	Object	Mismatch	Singular
619	bilingual	12	4	4	no	1	4291	Object	Mismatch	Singular
619	bilingual	24	4	6	no	1	4596	Object	Mismatch	Singular
619	bilingual	16	4	7	no	1	4117	Object	Mismatch	Singular
619	bilingual	23	4	9	no	1	5876	Object	Mismatch	Singular
619	bilingual	16	4	10	no	1	3719	Object	Mismatch	Singular
619	bilingual	13	5	1	no	1	4289	Subject	Mismatch	Plural
619	bilingual	22	5	2	no	1	4916	Subject	Mismatch	Plural
619	bilingual	21	5	3	no	1	3839	Subject	Mismatch	Plural
619	bilingual	25	5	4	no	1	4815	Subject	Mismatch	Plural
619	bilingual	3	5	5	no	1	4549	Subject	Mismatch	Plural
619	bilingual	3	5	6	no	1	4416	Subject	Mismatch	Plural
619	bilingual	34	5	7	no	1	3724	Subject	Mismatch	Plural
619	bilingual	13	5	10	no	0	4312	Subject	Mismatch	Plural
619	bilingual	31	6	1	no	1	4586	Object	Mismatch	Plural
619	bilingual	10	6	2	no	1	5941	Object	Mismatch	Plural
619	bilingual	38	6	3	no	1	5150	Object	Mismatch	Plural
619	bilingual	18	6	4	no	1	7104	Object	Mismatch	Plural
619	bilingual	31	6	5	no	1	3300	Object	Mismatch	Plural
619	bilingual	10	6	6	no	1	4425	Object	Mismatch	Plural
619	bilingual	19	6	7	no	1	6997	Object	Mismatch	Plural
619	bilingual	6	6	9	no	1	8692	Object	Mismatch	Plural
619	bilingual	6	6	10	no	1	4122	Object	Mismatch	Plural
619	bilingual	11	7	1	no	1	3727	Subject	Match	Plural
619	bilingual	17	7	2	no	1	4778	Subject	Match	Plural
619	bilingual	30	7	3	no	1	3616	Subject	Match	Plural
619	bilingual	18	7	4	no	1	3698	Subject	Match	Plural
619	bilingual	30	7	5	no	1	4404	Subject	Match	Plural
619	bilingual	39	7	6	no	1	3669	Subject	Match	Plural
619	bilingual	7	7	7	no	1	4843	Subject	Match	Plural
619	bilingual	7	7	8	no	1	5457	Subject	Match	Plural
619	bilingual	11	7	9	no	1	4535	Subject	Match	Plural
619	bilingual	39	7	10	no	1	4948	Subject	Match	Plural
619	bilingual	21	8	1	no	1	6064	Object	Match	Plural
619	bilingual	27	8	2	no	1	3910	Object	Match	Plural
619	bilingual	4	8	3	no	1	4120	Object	Match	Plural
619	bilingual	36	8	4	no	1	6074	Object	Match	Plural
619	bilingual	36	8	5	no	1	6047	Object	Match	Plural
619	bilingual	27	8	6	no	1	6964	Object	Match	Plural
619	bilingual	4	8	7	no	1	10414	Object	Match	Plural
619	bilingual	14	8	8	no	1	5864	Object	Match	Plural
619	bilingual	14	8	9	no	1	7664	Object	Match	Plural
619	bilingual	20	8	10	no	1	4768	Object	Match	Plural
620	bilingual	1	1	1	no	1	4164	Subject	Match	Singular
620	bilingual	1	1	2	no	1	3640	Subject	Match	Singular
620	bilingual	15	1	3	no	1	3721	Subject	Match	Singular
620	bilingual	26	1	4	no	0	4362	Subject	Match	Singular
620	bilingual	15	1	5	no	1	3519	Subject	Match	Singular
620	bilingual	33	1	6	no	1	3951	Subject	Match	Singular
620	bilingual	23	1	7	no	0	4301	Subject	Match	Singular
620	bilingual	26	1	8	no	1	3615	Subject	Match	Singular
620	bilingual	28	1	9	no	1	3409	Subject	Match	Singular
620	bilingual	24	1	10	no	1	3708	Subject	Match	Singular
620	bilingual	2	2	1	no	1	3220	Object	Match	Singular
620	bilingual	8	2	2	no	0	3376	Object	Match	Singular
620	bilingual	29	2	3	no	1	4417	Object	Match	Singular
620	bilingual	29	2	4	no	1	3519	Object	Match	Singular
620	bilingual	40	2	5	no	1	3375	Object	Match	Singular
620	bilingual	33	2	6	no	1	3832	Object	Match	Singular
620	bilingual	17	2	7	no	1	4047	Object	Match	Singular
620	bilingual	12	2	8	no	1	3180	Object	Match	Singular
620	bilingual	8	2	9	no	1	3933	Object	Match	Singular
620	bilingual	40	2	10	no	1	4605	Object	Match	Singular
620	bilingual	32	3	1	no	1	3705	Subject	Mismatch	Singular
620	bilingual	37	3	2	no	1	3977	Subject	Mismatch	Singular
620	bilingual	37	3	3	no	1	4026	Subject	Mismatch	Singular
620	bilingual	9	3	4	no	1	3915	Subject	Mismatch	Singular
620	bilingual	20	3	5	no	1	2911	Subject	Mismatch	Singular
620	bilingual	9	3	6	no	1	3664	Subject	Mismatch	Singular
620	bilingual	32	3	7	no	1	3800	Subject	Mismatch	Singular
620	bilingual	5	3	8	no	1	3871	Subject	Mismatch	Singular
620	bilingual	19	3	9	no	1	4326	Subject	Mismatch	Singular
620	bilingual	5	3	10	no	1	3722	Subject	Mismatch	Singular
620	bilingual	35	4	1	no	1	3209	Object	Mismatch	Singular
620	bilingual	25	4	2	no	1	3253	Object	Mismatch	Singular
620	bilingual	2	4	3	no	1	3860	Object	Mismatch	Singular
620	bilingual	12	4	4	no	1	4229	Object	Mismatch	Singular
620	bilingual	24	4	6	no	1	3350	Object	Mismatch	Singular
620	bilingual	16	4	7	no	1	3440	Object	Mismatch	Singular
620	bilingual	23	4	9	no	1	3982	Object	Mismatch	Singular
620	bilingual	16	4	10	no	1	3636	Object	Mismatch	Singular
620	bilingual	13	5	1	no	1	3593	Subject	Mismatch	Plural
620	bilingual	22	5	2	no	1	3580	Subject	Mismatch	Plural
620	bilingual	21	5	3	no	1	3551	Subject	Mismatch	Plural
620	bilingual	25	5	4	no	1	5427	Subject	Mismatch	Plural
620	bilingual	3	5	5	no	1	3390	Subject	Mismatch	Plural
620	bilingual	3	5	6	no	1	3679	Subject	Mismatch	Plural
620	bilingual	34	5	7	no	1	3714	Subject	Mismatch	Plural
620	bilingual	13	5	10	no	1	5242	Subject	Mismatch	Plural
620	bilingual	31	6	1	no	1	3497	Object	Mismatch	Plural
620	bilingual	10	6	2	no	1	4204	Object	Mismatch	Plural
620	bilingual	38	6	3	no	1	5462	Object	Mismatch	Plural
620	bilingual	18	6	4	no	1	4768	Object	Mismatch	Plural
620	bilingual	31	6	5	no	1	3608	Object	Mismatch	Plural
620	bilingual	10	6	6	no	1	3235	Object	Mismatch	Plural
620	bilingual	19	6	7	no	1	4953	Object	Mismatch	Plural
620	bilingual	6	6	9	no	1	3926	Object	Mismatch	Plural
620	bilingual	6	6	10	no	1	3375	Object	Mismatch	Plural
620	bilingual	11	7	1	no	1	3711	Subject	Match	Plural
620	bilingual	17	7	2	no	1	3581	Subject	Match	Plural
620	bilingual	30	7	3	no	1	3571	Subject	Match	Plural
620	bilingual	18	7	4	no	1	5540	Subject	Match	Plural
620	bilingual	30	7	5	no	1	4050	Subject	Match	Plural
620	bilingual	39	7	6	no	1	4524	Subject	Match	Plural
620	bilingual	7	7	7	no	1	4186	Subject	Match	Plural
620	bilingual	7	7	8	no	1	3697	Subject	Match	Plural
620	bilingual	11	7	9	no	1	4040	Subject	Match	Plural
620	bilingual	39	7	10	no	1	4219	Subject	Match	Plural
620	bilingual	21	8	1	no	1	3570	Object	Match	Plural
620	bilingual	27	8	2	no	1	4645	Object	Match	Plural
620	bilingual	4	8	3	no	1	5849	Object	Match	Plural
620	bilingual	36	8	4	no	1	7655	Object	Match	Plural
620	bilingual	36	8	5	no	1	3701	Object	Match	Plural
620	bilingual	27	8	6	no	0	3259	Object	Match	Plural
620	bilingual	4	8	7	no	1	7703	Object	Match	Plural
620	bilingual	14	8	8	no	1	3980	Object	Match	Plural
620	bilingual	14	8	9	no	1	4427	Object	Match	Plural
620	bilingual	20	8	10	no	1	4988	Object	Match	Plural
621	bilingual	1	1	1	no	1	3417	Subject	Match	Singular
621	bilingual	1	1	2	no	1	3216	Subject	Match	Singular
621	bilingual	15	1	3	no	1	3522	Subject	Match	Singular
621	bilingual	26	1	4	no	1	5887	Subject	Match	Singular
621	bilingual	15	1	5	no	1	3267	Subject	Match	Singular
621	bilingual	33	1	6	no	1	3545	Subject	Match	Singular
621	bilingual	23	1	7	no	1	3896	Subject	Match	Singular
621	bilingual	26	1	8	no	1	3517	Subject	Match	Singular
621	bilingual	28	1	9	no	1	3335	Subject	Match	Singular
621	bilingual	24	1	10	no	1	3502	Subject	Match	Singular
621	bilingual	2	2	1	no	1	3348	Object	Match	Singular
621	bilingual	8	2	2	no	0	3372	Object	Match	Singular
621	bilingual	29	2	3	no	1	3354	Object	Match	Singular
621	bilingual	29	2	4	no	1	3431	Object	Match	Singular
621	bilingual	40	2	5	no	1	3375	Object	Match	Singular
621	bilingual	33	2	6	no	1	2976	Object	Match	Singular
621	bilingual	17	2	7	no	1	3387	Object	Match	Singular
621	bilingual	12	2	8	no	1	4055	Object	Match	Singular
621	bilingual	8	2	9	no	1	3840	Object	Match	Singular
621	bilingual	40	2	10	no	1	3596	Object	Match	Singular
621	bilingual	32	3	1	no	1	3615	Subject	Mismatch	Singular
621	bilingual	37	3	2	no	1	3810	Subject	Mismatch	Singular
621	bilingual	37	3	3	no	1	3890	Subject	Mismatch	Singular
621	bilingual	9	3	4	no	1	3751	Subject	Mismatch	Singular
621	bilingual	20	3	5	no	1	2917	Subject	Mismatch	Singular
621	bilingual	9	3	6	no	1	4217	Subject	Mismatch	Singular
621	bilingual	32	3	7	no	1	3794	Subject	Mismatch	Singular
621	bilingual	5	3	8	no	1	3949	Subject	Mismatch	Singular
621	bilingual	19	3	9	no	1	4000	Subject	Mismatch	Singular
621	bilingual	5	3	10	no	1	3634	Subject	Mismatch	Singular
621	bilingual	35	4	1	no	1	3681	Object	Mismatch	Singular
621	bilingual	25	4	2	no	1	3155	Object	Mismatch	Singular
621	bilingual	2	4	3	no	1	4234	Object	Mismatch	Singular
621	bilingual	12	4	4	no	1	3295	Object	Mismatch	Singular
621	bilingual	24	4	6	no	1	3124	Object	Mismatch	Singular
621	bilingual	16	4	7	no	1	3453	Object	Mismatch	Singular
621	bilingual	23	4	9	no	1	4209	Object	Mismatch	Singular
621	bilingual	16	4	10	no	1	3585	Object	Mismatch	Singular
621	bilingual	13	5	1	no	1	3978	Subject	Mismatch	Plural
621	bilingual	22	5	2	no	1	3563	Subject	Mismatch	Plural
621	bilingual	21	5	3	no	1	3499	Subject	Mismatch	Plural
621	bilingual	25	5	4	no	0	3441	Subject	Mismatch	Plural
621	bilingual	3	5	5	no	1	3424	Subject	Mismatch	Plural
621	bilingual	3	5	6	no	1	3475	Subject	Mismatch	Plural
621	bilingual	34	5	7	no	1	4724	Subject	Mismatch	Plural
621	bilingual	13	5	10	no	1	3539	Subject	Mismatch	Plural
621	bilingual	31	6	1	no	1	4042	Object	Mismatch	Plural
621	bilingual	10	6	2	no	1	3416	Object	Mismatch	Plural
621	bilingual	38	6	3	no	1	4703	Object	Mismatch	Plural
621	bilingual	18	6	4	no	0	4380	Object	Mismatch	Plural
621	bilingual	31	6	5	no	1	3131	Object	Mismatch	Plural
621	bilingual	10	6	6	no	1	3238	Object	Mismatch	Plural
621	bilingual	19	6	7	no	1	3389	Object	Mismatch	Plural
621	bilingual	6	6	9	no	1	3484	Object	Mismatch	Plural
621	bilingual	6	6	10	no	1	3327	Object	Mismatch	Plural
621	bilingual	11	7	1	no	1	3480	Subject	Match	Plural
621	bilingual	17	7	2	no	1	3866	Subject	Match	Plural
621	bilingual	30	7	3	no	1	3953	Subject	Match	Plural
