speaker,file,word,time,rel_time,cq,language,vowel,voicing,place
it01,it01-003,poco,1.232744936881112,0.7578162408784098,0.5573931291312222,Italian,o,voiceless,velar
it01,it01-003,poco,1.2409837026034394,0.8227230346332949,0.534013234633191,Italian,o,voiceless,velar
it01,it01-003,poco,1.2492256070917156,0.8876545562710884,0.4870326172827111,Italian,o,voiceless,velar
it01,it01-004,pata,1.0426484680811274,0.05326589632903826,0.6294911072991543,Italian,a,voiceless,coronal
it01,it01-004,pata,1.0508273974562,0.11741492386653354,0.6450503390859914,Italian,a,voiceless,coronal
it01,it01-004,pata,1.0596557455594469,0.1866574762367531,0.6512454881717147,Italian,a,voiceless,coronal
it01,it01-004,pata,1.0686382559887873,0.2571091554802225,0.6412458577760468,Italian,a,voiceless,coronal
it01,it01-004,pata,1.0777793402945368,0.32880456229462585,0.6471540564184921,Italian,a,voiceless,coronal
it01,it01-004,pata,1.086819127940033,0.39970547854063576,0.6454468515263996,Italian,a,voiceless,coronal
it01,it01-004,pata,1.0958315725142065,0.47039193744696206,0.6549424300434015,Italian,a,voiceless,coronal
it01,it01-004,pata,1.1046882508640063,0.5398566897755045,0.6356184663005084,Italian,a,voiceless,coronal
it01,it01-004,pata,1.1134542183735743,0.6086099783022292,0.643834549137426,Italian,a,voiceless,coronal
it01,it01-004,pata,1.1220253266151559,0.6758349454589113,0.6400062602249461,Italian,a,voiceless,coronal
it01,it01-004,pata,1.1304545347241937,0.7419469606517498,0.6205167254524981,Italian,a,voiceless,coronal
it01,it01-004,pata,1.138894910883049,0.8081465691593652,0.6083887529211798,Italian,a,voiceless,coronal
it01,it01-004,pata,1.1471943120203436,0.8732404815391026,0.5776499491582765,Italian,a,voiceless,coronal
it01,it01-005,boco,1.0859553375958262,0.08527069596567768,0.6155490546421332,Italian,o,voiceless,velar
it01,it01-005,boco,1.0943165947383333,0.14845410934160377,0.6617648659786937,Italian,o,voiceless,velar
it01,it01-005,boco,1.103102461101351,0.21484616221342007,0.6681347623640851,Italian,o,voiceless,velar
it01,it01-005,boco,1.1119664942489575,0.2818288971057484,0.6753320628044321,Italian,o,voiceless,velar
it01,it01-005,boco,1.1207710833430486,0.34836243181896503,0.668110923059523,Italian,o,voiceless,velar
it01,it01-005,boco,1.1295100977566783,0.4144004391166301,0.6594354098400116,Italian,o,voiceless,velar
it01,it01-005,boco,1.1382992756475436,0.48081751617193247,0.6697756733933827,Italian,o,voiceless,velar
it01,it01-005,boco,1.1468657220555944,0.5455514808542213,0.6455410074660483,Italian,o,voiceless,velar
it01,it01-005,boco,1.1555883784132586,0.6114658754230249,0.6596730399711728,Italian,o,voiceless,velar
it01,it01-005,boco,1.1641242594820407,0.6759688673660385,0.6589208831448283,Italian,o,voiceless,velar
it01,it01-005,boco,1.1726348896638763,0.7402810462290502,0.6604189385955492,Italian,o,voiceless,velar
it01,it01-005,boco,1.1811032791065683,0.8042740249960565,0.649926180838272,Italian,o,voiceless,velar
it01,it01-005,boco,1.1893734860113447,0.866769400112847,0.5669565199204263,Italian,o,voiceless,velar
it01,it01-006,podo,1.0918864336410141,0.08249486813756259,0.6204859439654302,Italian,o,voiced,coronal
it01,it01-006,podo,1.1007684769606787,0.15341013648985619,0.6415826873587178,Italian,o,voiced,coronal
it01,it01-006,podo,1.109630674205907,0.22416695147238605,0.6364976064828008,Italian,o,voiced,coronal
it01,it01-006,podo,1.1187015579071968,0.29658994342574063,0.6292601702423402,Italian,o,voiced,coronal
it01,it01-006,podo,1.127821968381176,0.3694083629006114,0.6490171422825711,Italian,o,voiced,coronal
it01,it01-006,podo,1.136591605167662,0.4394261644000609,0.6401743417219692,Italian,o,voiced,coronal
it01,it01-006,podo,1.1454479347303725,0.5101361311219632,0.6364114472468279,Italian,o,voiced,coronal
it01,it01-006,podo,1.1543140720161778,0.580924403847354,0.6463768582495091,Italian,o,voiced,coronal
it01,it01-006,podo,1.1631679629968559,0.6516149006462879,0.649251381519358,Italian,o,voiced,coronal
it01,it01-006,podo,1.1718980299859247,0.7213167722744819,0.6499278389936184,Italian,o,voiced,coronal
it01,it01-006,podo,1.1805972822467625,0.7907726155234996,0.6569517951278747,Italian,o,voiced,coronal
it01,it01-006,podo,1.189057203609383,0.8583176130063744,0.6509439967722289,Italian,o,voiced,coronal
it01,it01-007,boto,1.138659937833276,0.08403406259244413,0.6758798709393483,Italian,o,voiceless,coronal
it01,it01-007,boto,1.1473310180196221,0.14869099556190232,0.6717393817882863,Italian,o,voiceless,coronal
it01,it01-007,boto,1.1561428241224503,0.2143972679393127,0.644365158884163,Italian,o,voiceless,coronal
it01,it01-007,boto,1.165161998023524,0.2816498027826492,0.6590704575850468,Italian,o,voiceless,coronal
it01,it01-007,boto,1.1740454896356562,0.3478906066221556,0.6516509835111752,Italian,o,voiceless,coronal
it01,it01-007,boto,1.1830406853925408,0.4149643456028951,0.6594764134033723,Italian,o,voiceless,coronal
it01,it01-007,boto,1.1919392427677769,0.48131748908339167,0.6622657249599269,Italian,o,voiceless,coronal
it01,it01-007,boto,1.2007524314184272,0.5470340705918385,0.677577946411072,Italian,o,voiceless,coronal
it01,it01-007,boto,1.2093915418708876,0.6114526174667756,0.6382934294101977,Italian,o,voiceless,coronal
it01,it01-007,boto,1.2180471579303616,0.6759942403487804,0.6128093869097936,Italian,o,voiceless,coronal
it01,it01-007,boto,1.226684361549636,0.7403985686969777,0.5914749714258919,Italian,o,voiceless,coronal
it01,it01-007,boto,1.235097004978313,0.8031284374762372,0.557185623647909,Italian,o,voiceless,coronal
it01,it01-007,boto,1.243484798413449,0.8656730093452903,0.5553616438234409,Italian,o,voiceless,coronal
it01,it01-008,paca,0.92846194127444,0.05582729601142431,0.6086895701328953,Italian,a,voiceless,velar
it01,it01-008,paca,0.9369432343540585,0.12736306072212486,0.6159096534960413,Italian,a,voiceless,velar
it01,it01-008,paca,0.9459800940298113,0.2035847714235027,0.6293978136996039,Italian,a,voiceless,velar
it01,it01-008,paca,0.9549913529762123,0.27959055187295484,0.6249544410882105,Italian,a,voiceless,velar
it01,it01-008,paca,0.9642044083082428,0.35729839103283606,0.6265913629631874,Italian,a,voiceless,velar
it01,it01-008,paca,0.973357587811416,0.43450120540878523,0.6351751483017183,Italian,a,voiceless,velar
it01,it01-008,paca,0.9824909832187909,0.5115371501330488,0.6247453578840876,Italian,a,voiceless,velar
it01,it01-008,paca,0.9915288574405862,0.587767418058696,0.6181331677441049,Italian,a,voiceless,velar
it01,it01-008,paca,1.0005016926766475,0.6634491123721818,0.5834070625053897,Italian,a,voiceless,velar
it01,it01-008,paca,1.0093354600165583,0.7379578336254936,0.5666847726798871,Italian,a,voiceless,velar
it01,it01-008,paca,1.0181194203670714,0.8120464560753498,0.5163909362747003,Italian,a,voiceless,velar
it01,it01-009,bodo,0.9785857318735051,0.10622178374909375,0.6516999965860207,Italian,o,voiced,coronal
it01,it01-009,bodo,0.9877002176620905,0.1762137763410199,0.6399762893104628,Italian,o,voiced,coronal
it01,it01-009,bodo,0.9970234511520418,0.24780878504449486,0.6492409226852917,Italian,o,voiced,coronal
it01,it01-009,bodo,1.0061509732858627,0.31790088638641606,0.6614497602126692,Italian,o,voiced,coronal
it01,it01-009,bodo,1.0151129904224345,0.38672204114834646,0.6522819669564149,Italian,o,voiced,coronal
it01,it01-009,bodo,1.0241705443263065,0.4562768422030277,0.6593219068181175,Italian,o,voiced,coronal
it01,it01-009,bodo,1.0331722736178977,0.5254029546909772,0.6710884913351818,Italian,o,voiced,coronal
it01,it01-009,bodo,1.0420052609740806,0.5932332634915889,0.6669995067292034,Italian,o,voiced,coronal
it01,it01-009,bodo,1.0510309732491487,0.6625435461939407,0.6626090205363063,Italian,o,voiced,coronal
it01,it01-009,bodo,1.0599496549842418,0.7310319195823927,0.6758355981176721,Italian,o,voiced,coronal
it01,it01-009,bodo,1.0687630086722473,0.7987114574465518,0.6712686779790451,Italian,o,voiced,coronal
it01,it01-009,bodo,1.0776128910612781,0.8666715066451801,0.6678317038513151,Italian,o,voiced,coronal
it01,it01-010,pucu,0.992265687004247,0.09824579717052323,0.5201846547500073,Italian,u,voiceless,velar
it01,it01-010,pucu,1.0000594111696588,0.17687173583959348,0.5316282224657786,Italian,u,voiceless,velar
it01,it01-010,pucu,1.0079951058485022,0.25692992495081124,0.5641020147650282,Italian,u,voiceless,velar
it01,it01-010,pucu,1.0159429064735666,0.3371102432732898,0.5625596619287156,Italian,u,voiceless,velar
it01,it01-010,pucu,1.0239554765112657,0.4179439791093178,0.5676550551438331,Italian,u,voiceless,velar
it01,it01-010,pucu,1.0320635892558683,0.4997415847018096,0.5753889655576501,Italian,u,voiceless,velar
it01,it01-010,pucu,1.0400851652826857,0.5806661762485398,0.5810977059762708,Italian,u,voiceless,velar
it01,it01-010,pucu,1.0480880689007295,0.6614023937091618,0.5817199132845082,Italian,u,voiceless,velar
it01,it01-010,pucu,1.0560747189789932,0.7419746395183908,0.5696114310066949,Italian,u,voiceless,velar
it01,it01-010,pucu,1.0641129872928206,0.8230676289589695,0.5635059581557738,Italian,u,voiceless,velar
it01,it01-011,paga,1.1590455142986473,0.04052813508384149,0.5342110386881269,Italian,a,voiced,velar
it01,it01-011,paga,1.167595915148345,0.10162866361546873,0.5643054909533003,Italian,a,voiced,velar
it01,it01-011,paga,1.1764473686560704,0.16488049205042013,0.5825782967915705,Italian,a,voiced,velar
it01,it01-011,paga,1.1853728489064301,0.2286613100824616,0.5933963502937148,Italian,a,voiced,velar
it01,it01-011,paga,1.1944423035985898,0.2934709587674346,0.595377988935818,Italian,a,voiced,velar
it01,it01-011,paga,1.2035441456003564,0.3585120447580361,0.5960480623738504,Italian,a,voiced,velar
it01,it01-011,paga,1.2125430665994907,0.4228176649186285,0.5916987987277731,Italian,a,voiced,velar
it01,it01-011,paga,1.221623628220536,0.487706682891334,0.5886918463472801,Italian,a,voiced,velar
it01,it01-011,paga,1.2307578484875503,0.5529791415572468,0.6004275582755236,Italian,a,voiced,velar
it01,it01-011,paga,1.2397953342949746,0.617560342969602,0.6058691519381711,Italian,a,voiced,velar
it01,it01-011,paga,1.2488147805178766,0.682012634852665,0.600410701651835,Italian,a,voiced,velar
it01,it01-011,paga,1.2578915551103929,0.7468745910011644,0.610953680934913,Italian,a,voiced,velar
it01,it01-011,paga,1.266731255412094,0.8100424319000175,0.6206251906846023,Italian,a,voiced,velar
it01,it01-011,paga,1.2754789741290797,0.8725529792356705,0.6280691058892497,Italian,a,voiced,velar
it01,it01-012,bada,1.0451063242134393,0.03712403592689889,0.600365096655364,Italian,a,voiced,coronal
it01,it01-012,bada,1.0539054964783952,0.09997526639086904,0.5979343301612369,Italian,a,voiced,coronal
it01,it01-012,bada,1.063176281377593,0.16619515852799555,0.5999761032795432,Italian,a,voiced,coronal
it01,it01-012,bada,1.0723564999687183,0.2317681484646052,0.5967679815449737,Italian,a,voiced,coronal
it01,it01-012,bada,1.081510061827509,0.2971507331702535,0.5959782613175786,Italian,a,voiced,coronal
it01,it01-012,bada,1.0906000917814371,0.3620795185554535,0.590556971926447,Italian,a,voiced,coronal
it01,it01-012,bada,1.099658360288302,0.42678143646163164,0.5830770591400115,Italian,a,voiced,coronal
it01,it01-012,bada,1.1087654666014173,0.4918321958410255,0.5824645884500957,Italian,a,voiced,coronal
it01,it01-012,bada,1.1178264176242392,0.5565532745754673,0.5808580255676679,Italian,a,voiced,coronal
it01,it01-012,bada,1.1269685984503268,0.6218545661903788,0.614452242947978,Italian,a,voiced,coronal
it01,it01-012,bada,1.135995555844223,0.6863328332896367,0.6032375153411536,Italian,a,voiced,coronal
it01,it01-012,bada,1.1451515030081494,0.7517324558891109,0.6006584336169202,Italian,a,voiced,coronal
it01,it01-012,bada,1.1541286848896561,0.8158551836141589,0.5872999690729273,Italian,a,voiced,coronal
it01,it01-012,bada,1.163042505381093,0.8795253299815655,0.5870035840403496,Italian,a,voiced,coronal
it01,it01-013,bogo,1.0820716988017507,0.0363816537642785,0.6226256110961881,Italian,o,voiced,velar
it01,it01-013,bogo,1.0909240246956209,0.10083010918115093,0.6355050034366041,Italian,o,voiced,velar
it01,it01-013,bogo,1.1001359147901046,0.16789633507219817,0.6335539185243875,Italian,o,voiced,velar
it01,it01-013,bogo,1.10936858781552,0.23511386897129122,0.6101148882674976,Italian,o,voiced,velar
it01,it01-013,bogo,1.1184979029339928,0.301578916175088,0.6030950510715776,Italian,o,voiced,velar
it01,it01-013,bogo,1.1276159555423246,0.3679619678229819,0.6098323615365361,Italian,o,voiced,velar
it01,it01-013,bogo,1.1365687047685404,0.43314154506422947,0.5953239638851725,Italian,o,voiced,velar
it01,it01-013,bogo,1.1454758092116242,0.49798881011928237,0.6180717921571807,Italian,o,voiced,velar
it01,it01-013,bogo,1.1542280137314063,0.5617083420880629,0.6057576076116389,Italian,o,voiced,velar
it01,it01-013,bogo,1.1629301371713834,0.6250632638653824,0.593970198174312,Italian,o,voiced,velar
it01,it01-013,bogo,1.1716857999661079,0.6888079734520136,0.6066957395454974,Italian,o,voiced,velar
it01,it01-013,bogo,1.1802357693247132,0.7510551529650569,0.6062328813314013,Italian,o,voiced,velar
it01,it01-013,bogo,1.1887322721009765,0.8129130744808608,0.6085230396150116,Italian,o,voiced,velar
it01,it01-013,bogo,1.1971940103300216,0.8745178962578676,0.6126986041566053,Italian,o,voiced,velar
it01,it01-014,putu,1.2628600724366,0.042584495618814604,0.48658323571490547,Italian,u,voiceless,coronal
it01,it01-014,putu,1.2707639457571245,0.11392835488445915,0.5284591887617796,Italian,u,voiceless,coronal
it01,it01-014,putu,1.2789495801912503,0.18781551468391888,0.550582361974825,Italian,u,voiceless,coronal
it01,it01-014,putu,1.2871603031507097,0.2619291346185556,0.5712744946902173,Italian,u,voiceless,coronal
it01,it01-014,putu,1.2954033086449253,0.336334151001867,0.5698578498612326,Italian,u,voiceless,coronal
it01,it01-014,putu,1.3036967351104238,0.411194289390982,0.5764073278090254,Italian,u,voiceless,coronal
it01,it01-014,putu,1.311948415269291,0.4856776071373075,0.5687506600785762,Italian,u,voiceless,coronal
it01,it01-014,putu,1.320307130924412,0.5611270746524216,0.561087021901227,Italian,u,voiceless,coronal
it01,it01-014,putu,1.3286412836890147,0.6363548266448749,0.5453584049208263,Italian,u,voiceless,coronal
it01,it01-014,putu,1.3369758157312561,0.7115860021651849,0.5316685201662039,Italian,u,voiceless,coronal
it01,it01-014,putu,1.3452899350796292,0.7866329236748957,0.5038343603581017,Italian,u,voiceless,coronal
it01,it01-014,putu,1.3537490352103654,0.8629885059024183,0.49094418476881657,Italian,u,voiceless,coronal
it01,it01-015,bata,1.0134946321079712,0.08322486934614612,0.6197283102984348,Italian,a,voiceless,coronal
it01,it01-015,bata,1.0222630870833846,0.15067452300317136,0.616655043153882,Italian,a,voiceless,coronal
it01,it01-015,bata,1.031350939550385,0.22058108044163452,0.6215952757101753,Italian,a,voiceless,coronal
it01,it01-015,bata,1.0404594265944924,0.29064636539630534,0.6377452374597502,Italian,a,voiceless,coronal
it01,it01-015,bata,1.0497041443111887,0.36175957860166025,0.6358374315403341,Italian,a,voiceless,coronal
it01,it01-015,bata,1.0590495371466837,0.43364721579777393,0.641293886308559,Italian,a,voiceless,coronal
it01,it01-015,bata,1.068313331287914,0.5049071707303137,0.6461342799146215,Italian,a,voiceless,coronal
it01,it01-015,bata,1.0774996840811226,0.5755714229857628,0.645699951422122,Italian,a,voiceless,coronal
it01,it01-015,bata,1.0866233082208532,0.645753147137535,0.6513889266432753,Italian,a,voiceless,coronal
it01,it01-015,bata,1.095753054088228,0.715981961501956,0.6267677780291272,Italian,a,voiceless,coronal
it01,it01-015,bata,1.104700902496701,0.7848115646440534,0.6128431979147502,Italian,a,voiceless,coronal
it01,it01-015,bata,1.1134976643391457,0.8524789634320884,0.5922612559170968,Italian,a,voiceless,coronal
it01,it01-016,bucu,1.0925295542986844,0.11128716304863782,0.6058971559460627,Italian,u,voiceless,velar
it01,it01-016,bucu,1.1010125576226149,0.1913709530067457,0.6079869383108536,Italian,u,voiceless,velar
it01,it01-016,bucu,1.1096082995421142,0.27251905163749496,0.6233422581811907,Italian,u,voiceless,velar
it01,it01-016,bucu,1.118110130219715,0.3527805812214435,0.6274712126311144,Italian,u,voiceless,velar
it01,it01-016,bucu,1.1266375511494897,0.43328369557222735,0.6269404815776727,Italian,u,voiceless,velar
it01,it01-016,bucu,1.135130014927655,0.5134567969452816,0.6182165726545721,Italian,u,voiceless,velar
it01,it01-016,bucu,1.1437150041431043,0.5945033846771496,0.6314784203039491,Italian,u,voiceless,velar
it01,it01-016,bucu,1.152144293753999,0.6740800903458408,0.6358480340911471,Italian,u,voiceless,velar
it01,it01-016,bucu,1.1606155941089449,0.7540533984292803,0.6353368459737024,Italian,u,voiceless,velar
it01,it01-016,bucu,1.1690848813202404,0.8340077014307811,0.6220294332326264,Italian,u,voiceless,velar
it01,it01-017,baca,1.0971594663783668,0.08527264544698028,0.5873354132655001,Italian,a,voiceless,velar
it01,it01-017,baca,1.1064474844910133,0.15120923977823716,0.6444264562965728,Italian,a,voiceless,velar
it01,it01-017,baca,1.1156414894787412,0.21647842528186415,0.6403632362115288,Italian,a,voiceless,velar
it01,it01-017,baca,1.1249827809790778,0.28279321286276515,0.6328554739609136,Italian,a,voiceless,velar
it01,it01-017,baca,1.1343738558396612,0.34946141763011357,0.6341275636922294,Italian,a,voiceless,velar
it01,it01-017,baca,1.143780669019121,0.41624135033927046,0.6375401346617955,Italian,a,voiceless,velar
it01,it01-017,baca,1.1530595230362013,0.4821128878150786,0.6415853082940861,Italian,a,voiceless,velar
it01,it01-017,baca,1.1623360660600834,0.5479680193128664,0.6339843336799886,Italian,a,voiceless,velar
it01,it01-017,baca,1.1717955988912647,0.6151222142431653,0.6465820040101043,Italian,a,voiceless,velar
it01,it01-017,baca,1.1810618055107645,0.6809039665448382,0.6581556082166085,Italian,a,voiceless,velar
it01,it01-017,baca,1.1901214565044875,0.7452193592487483,0.6248550826982983,Italian,a,voiceless,velar
it01,it01-017,baca,1.1989974033842732,0.808230617583973,0.5702241724524117,Italian,a,voiceless,velar
it01,it01-017,baca,1.2079110095735173,0.8715092232241275,0.4769630269732824,Italian,a,voiceless,velar
it01,it01-018,butu,1.1519880097211312,0.0373042743745563,0.5473812617431497,Italian,u,voiceless,coronal
it01,it01-018,butu,1.1606302525812227,0.10624220376323322,0.5673902508939952,Italian,u,voiceless,coronal
it01,it01-018,butu,1.1692513754808949,0.17501166226262352,0.5919466333789627,Italian,u,voiceless,coronal
it01,it01-018,butu,1.177845076657955,0.2435623816212888,0.612717102858807,Italian,u,voiceless,coronal
it01,it01-018,butu,1.1865161273093128,0.3127301066211654,0.5911251663247358,Italian,u,voiceless,coronal
it01,it01-018,butu,1.1952795631707236,0.382634775165709,0.6063809546141403,Italian,u,voiceless,coronal
it01,it01-018,butu,1.2037308501681612,0.4500494770787067,0.5883886059639161,Italian,u,voiceless,coronal
it01,it01-018,butu,1.2124224192965711,0.5193808750214848,0.5999014985336726,Italian,u,voiceless,coronal
it01,it01-018,butu,1.220973735147892,0.5875934927275782,0.6193420578277145,Italian,u,voiceless,coronal
it01,it01-018,butu,1.2294267993606243,0.6550223712315927,0.6150092783230356,Italian,u,voiceless,coronal
it01,it01-018,butu,1.2378858040363248,0.7224986359550489,0.6028893742529263,Italian,u,voiceless,coronal
it01,it01-018,butu,1.2463972989634042,0.7903936078708094,0.5832108955332567,Italian,u,voiceless,coronal
it01,it01-018,butu,1.254891400440092,0.8581498347322656,0.520122564990098,Italian,u,voiceless,coronal
it01,it01-019,bugu,1.062422621788633,0.0545951260264556,0.5640109113245507,Italian,u,voiced,velar
it01,it01-019,bugu,1.071175969792788,0.12782538367876606,0.5689313694344669,Italian,u,voiced,velar
it01,it01-019,bugu,1.0798934954996282,0.20075595302200624,0.5827993820844007,Italian,u,voiced,velar
it01,it01-019,bugu,1.0884841127162201,0.2726248095857784,0.5907284198623417,Italian,u,voiced,velar
it01,it01-019,bugu,1.0969735198643098,0.3436469456273102,0.5857935716090091,Italian,u,voiced,velar
it01,it01-019,bugu,1.1054824339801388,0.4148322763999196,0.5977158250093275,Italian,u,voiced,velar
it01,it01-019,bugu,1.113983332450673,0.4859505485145261,0.6016431156030864,Italian,u,voiced,velar
it01,it01-019,bugu,1.1224418808071739,0.5567145207931403,0.607513488701195,Italian,u,voiced,velar
it01,it01-019,bugu,1.1307396140843378,0.6261331187431387,0.6041232524223485,Italian,u,voiced,velar
it01,it01-019,bugu,1.1391025833981985,0.6960974794999234,0.6054653196121996,Italian,u,voiced,velar
it01,it01-019,bugu,1.1474258505603399,0.765729693197277,0.6078031315428675,Italian,u,voiced,velar
it01,it01-019,bugu,1.15585031351284,0.8362085079663325,0.5995301028718178,Italian,u,voiced,velar
it01,it01-020,pudu,1.0764886164158498,0.05151311416171224,0.5214796058688838,Italian,u,voiced,coronal
it01,it01-020,pudu,1.0844415091510387,0.1208660094406495,0.5872105515507869,Italian,u,voiced,coronal
it01,it01-020,pudu,1.0924138727245878,0.1903886994167816,0.6020383142590217,Italian,u,voiced,coronal
it01,it01-020,pudu,1.1004836553852617,0.26076092879605955,0.6070037252101257,Italian,u,voiced,coronal
it01,it01-020,pudu,1.1085863047311992,0.33141977084033253,0.6053201990300248,Italian,u,voiced,coronal
it01,it01-020,pudu,1.1167601249422698,0.40269925567721426,0.5974127763383221,Italian,u,voiced,coronal
it01,it01-020,pudu,1.124934145816083,0.47398049038582707,0.59476202489238,Italian,u,voiced,coronal
it01,it01-020,pudu,1.1331248757774404,0.5454074360498411,0.5943209941671407,Italian,u,voiced,coronal
it01,it01-020,pudu,1.1413162590862567,0.6168400792052479,0.5932007172253305,Italian,u,voiced,coronal
it01,it01-020,pudu,1.1495468283743426,0.6886144421860292,0.5891663336699826,Italian,u,voiced,coronal
it01,it01-020,pudu,1.1578674389046972,0.7611740063575938,0.5999969432913747,Italian,u,voiced,coronal
it01,it01-020,pudu,1.1660133569203424,0.8322101711722109,0.5925326434626532,Italian,u,voiced,coronal
it01,it01-021,baga,1.2720847281514254,0.08762312105512347,0.6157389200865697,Italian,a,voiced,velar
it01,it01-021,baga,1.2813163630552855,0.154310827927317,0.6259747216470459,Italian,a,voiced,velar
it01,it01-021,baga,1.2905695635366525,0.2211543207384353,0.621275335876667,Italian,a,voiced,velar
it01,it01-021,baga,1.2998949831586921,0.2885195119197654,0.6245455774133986,Italian,a,voiced,velar
it01,it01-021,baga,1.3090939146697136,0.35497097523401233,0.6033876224016167,Italian,a,voiced,velar
it01,it01-021,baga,1.3183376310116504,0.4217459562899707,0.615920748161324,Italian,a,voiced,velar
it01,it01-021,baga,1.3274603914191452,0.487647172949425,0.6180665703744341,Italian,a,voiced,velar
it01,it01-021,baga,1.336436302757241,0.5524875777595676,0.6207012301672062,Italian,a,voiced,velar
it01,it01-021,baga,1.3454805250251431,0.6178214487120058,0.6183405114786419,Italian,a,voiced,velar
it01,it01-021,baga,1.3545147473581254,0.6830830818933857,0.6260308307960059,Italian,a,voiced,velar
it01,it01-021,baga,1.3634448645256432,0.7475926776696175,0.6212407092418948,Italian,a,voiced,velar
it01,it01-021,baga,1.372238373182751,0.8111154375935499,0.6269830848137323,Italian,a,voiced,velar
it01,it01-021,baga,1.3809116130187868,0.8737693967071125,0.6012649873400536,Italian,a,voiced,velar
it01,it01-022,pogo,1.2343711828636141,0.05651289568739337,0.5865105211883991,Italian,o,voiced,velar
it01,it01-022,pogo,1.2429917996705837,0.12370343795673494,0.5816281890091218,Italian,o,voiced,velar
it01,it01-022,pogo,1.2515177873406689,0.19015642476292188,0.6187279235451755,Italian,o,voiced,velar
it01,it01-022,pogo,1.2601743440468407,0.25762708867211553,0.626585351443804,Italian,o,voiced,velar
it01,it01-022,pogo,1.268934611395469,0.3259060908315506,0.6420412025745508,Italian,o,voiced,velar
it01,it01-022,pogo,1.2778933282909115,0.39573184225059566,0.638122457993201,Italian,o,voiced,velar
it01,it01-022,pogo,1.2869721108639247,0.46649340582375287,0.64848526651875,Italian,o,voiced,velar
it01,it01-022,pogo,1.2958294347250587,0.5355288828215967,0.6396201304881968,Italian,o,voiced,velar
it01,it01-022,pogo,1.304694285812413,0.6046230282909493,0.6350301958890858,Italian,o,voiced,velar
it01,it01-022,pogo,1.3135273483894958,0.6734694087463925,0.6421642158949218,Italian,o,voiced,velar
it01,it01-022,pogo,1.3222868306906024,0.7417422921129536,0.6358673651284852,Italian,o,voiced,velar
it01,it01-022,pogo,1.3309934827656904,0.8096034077819263,0.6374465356109964,Italian,o,voiced,velar
it01,it01-022,pogo,1.3394518068766375,0.8755290133888134,0.6236334423623233,Italian,o,voiced,velar
it01,it01-023,budu,1.2063031196160567,0.09285183837916863,0.5774749642555148,Italian,u,voiced,coronal
it01,it01-023,budu,1.214860613252499,0.15760025539623976,0.5905080920956645,Italian,u,voiced,coronal
it01,it01-023,budu,1.2234891472966023,0.22288618422876866,0.5984839663083902,Italian,u,voiced,coronal
it01,it01-023,budu,1.232108134208024,0.28809987675538334,0.595986425155802,Italian,u,voiced,coronal
it01,it01-023,budu,1.2407355231565211,0.35337714147070937,0.6047728898011522,Italian,u,voiced,coronal
it01,it01-023,budu,1.2492925662103789,0.4181221492525153,0.6020068531232303,Italian,u,voiced,coronal
it01,it01-023,budu,1.257918480924411,0.483388259492948,0.6102468447296818,Italian,u,voiced,coronal
it01,it01-023,budu,1.2664613105448679,0.5480257244179101,0.6157959705805721,Italian,u,voiced,coronal
it01,it01-023,budu,1.2749524273999993,0.612271915935418,0.6217091605451568,Italian,u,voiced,coronal
it01,it01-023,budu,1.2833703990443102,0.6759646701014989,0.6137324969708022,Italian,u,voiced,coronal
it01,it01-023,budu,1.2918765343164083,0.7403244952091688,0.6075600269762673,Italian,u,voiced,coronal
it01,it01-023,budu,1.3004320580661555,0.8050580075063968,0.6156964365223135,Italian,u,voiced,coronal
it01,it01-023,budu,1.3088328661322248,0.8686208971854325,0.6145634570005845,Italian,u,voiced,coronal
it01,it01-024,poto,1.1894577006468283,0.0492635871431014,0.5563833922587698,Italian,o,voiceless,coronal
it01,it01-024,poto,1.1980993892578686,0.11323795951642206,0.6081172679799638,Italian,o,voiceless,coronal
it01,it01-024,poto,1.206911516113628,0.17847408526053368,0.6335983547133948,Italian,o,voiceless,coronal
it01,it01-024,poto,1.2159878812089877,0.24566636521203927,0.6298780279103406,Italian,o,voiceless,coronal
it01,it01-024,poto,1.2251490072650182,0.31348613008052495,0.6256679076745615,Italian,o,voiceless,coronal
it01,it01-024,poto,1.2341520493152607,0.3801355999398122,0.6247412952115653,Italian,o,voiceless,coronal
it01,it01-024,poto,1.243226985128285,0.44731729892219485,0.6230014321353196,Italian,o,voiceless,coronal
it01,it01-024,poto,1.2522856004632301,0.5143781774967926,0.6367088828644913,Italian,o,voiceless,coronal
it01,it01-024,poto,1.2611533587725738,0.5800261425801202,0.6295589091243616,Italian,o,voiceless,coronal
it01,it01-024,poto,1.270147735430001,0.6466114625849428,0.6245496116161138,Italian,o,voiceless,coronal
it01,it01-024,poto,1.2790742057884867,0.71269407263914,0.6256960714260151,Italian,o,voiceless,coronal
it01,it01-024,poto,1.287752768616665,0.7769414246353487,0.6002207865065017,Italian,o,voiceless,coronal
it01,it01-024,poto,1.2962990962174554,0.8402098399840402,0.5719503173937233,Italian,o,voiceless,coronal
it01,it01-024,poto,1.3048147404989787,0.9032511068920973,0.5636188293525446,Italian,o,voiceless,coronal
it01,it01-025,pugu,1.5808181077433416,0.04551631909424625,0.5672133321159262,Italian,u,voiced,velar
it01,it01-025,pugu,1.5883850879006318,0.12297460550825917,0.5938178116864782,Italian,u,voiced,velar
